fish_id,treatment,exposure,battery,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
1BT01h00504,0.5,1h,BT1,0.9743198159687319,0.07335038372890838,1.681618019214285,0.5844517337753221,-0.8676267341241987,-0.23661814072184195,0.8572582123372632,0.48076796306833736,-1.0691938102924992,-0.15525001257868432,-0.9835359339630735,-0.030738960573944832,-0.09942957249577779
1BT01h00505,0.5,1h,BT1,-1.673283403459922,0.9227440092385415,-0.9429503549396366,1.2089177989947728,-0.07558660511662268,0.051792716457000676,1.6822030086643047,0.07436326450944862,-0.6806897278676995,-0.40306077348330993,-0.06277462708312068,0.14930736854350407,-0.3619034342777615
1BT01h00506,0.5,1h,BT1,1.3193366445946233,-0.7024282447001285,0.181653855557214,0.14795248156215063,-0.5936513535384953,-0.2688401182706043,-0.04825567006823032,0.17993266226255294,-1.3893942819673493,0.524680455219178,0.4604354841307376,0.3689085281716807,0.05590392196579701
1BT01h00507,0.5,1h,BT1,-1.0287883249992475,0.9539599491702704,-0.7486487546137457,-1.4537823204778686,1.151295177479514,0.20732351591740134,-1.0396769139837094,0.9562409987109044,0.08112077444284521,0.4467676694175941,0.47301641512199005,-0.13751719314407873,-0.05223705237091741
1BT01h00508,0.5,1h,BT1,-5.597339756797386,1.7789117946918944,0.2726932146584378,-1.211048579195742,0.2562450151291425,-0.4905792634284861,-0.776578293179471,0.5378484775869417,0.2155859459041685,-0.6100651308138716,1.0097429403249802,-0.7249200913605071,0.9461786527941285
1BT01h00510,0.5,1h,BT1,-5.30666497327254,-0.9859857131179427,0.7333125387586277,2.6529641704069684,-2.6793750447376845,-0.3902027403865598,0.08523164943021959,0.024898030116131786,-1.2139336991263328,-0.41769258761025585,-0.05380013547665741,0.30021217081838547,0.8457208758526101
1BT01h00512,0.5,1h,BT1,0.6052194750071159,1.351730201074562,0.2914209844228107,-0.13258251908964297,-0.4605296050811401,0.22333637338315682,-1.5100617730311932,-0.16834607216109662,-0.7044442031915517,0.31159853458106035,-0.5463563268439044,5.425432469053759e-4,-0.08745736641897697
1BT01h00513,0.5,1h,BT1,0.8872780272482212,1.5326530235968647,0.10758663988225055,0.7645051430924203,-0.07924437407023029,0.14583881338595506,-1.044964291194344,-0.4507403140343381,0.4486973402240194,0.05917516867302747,-0.2618613373989095,0.13928581180270774,-5.44091872852235e-4
1BT01h00514,0.5,1h,BT1,0.9511888200928503,0.22401402742337326,-0.26298970284131806,-1.6276142997676946,-0.8801488640117386,-0.5452122496472654,0.40929911347312953,-0.10908157773703517,-0.3166159400533617,-0.2499278709514383,-0.2761677170513783,-0.3859440996288325,0.0503901711199266
1BT01h00515,0.5,1h,BT1,1.1037108328082155,0.04697648882921569,0.25905885540364987,-0.1678469235968088,-0.7477869882441206,-0.6550590522826266,0.3584351581802384,0.15767446570065996,-1.3398848553634846,-0.20812097784462277,-0.052946874740951534,-0.23318617026623994,-0.07414610202206921
