fish_id,treatment,exposure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
1BT01h01010,1.0,1,3.895286685908191,0.866691128181525,-2.032104746046645,-1.2616864067541784,-0.2437310613168378,2.21628230943973,0.14344158223787465,0.5659779920863545,-0.19874605642183976,3.5766879972848464,0.6118910699670387,-0.68001353841559,0.2180753834242345,-0.05789583080002651
1BT01h01011,1.0,1,1.185145541426496,-0.30230080148709904,-1.0286191040216053,0.1254530021168732,-1.1839660007438966,0.047818774925283226,-0.6890563748051417,0.3222179951846253,-0.555501144792533,0.9661090141558955,0.4367871889954552,-0.1444991471576742,0.06994352056798264,0.08097725645653565
1BT01h01012,1.0,1,-3.2401237323770937,-5.567089781855703,0.4459342757012132,0.4774494546367707,2.12021999772958,0.5897122641398403,0.47943779414147447,1.278299395374904,0.8679160891706671,0.24885029615620075,-0.4896990714364412,-0.25258225546407276,0.6372960869677011,-0.037451187322329334
1BT01h01013,1.0,1,2.9953733157940596,0.20646267107432995,-0.32789504201031205,0.6045152625219565,0.7728922436169283,0.23565344249886794,-1.7028169807394977,0.3910527702452523,-0.40545399718572356,0.24862404155524315,-0.3840278759694785,0.12099618311795203,0.23537231885878793,0.013910348964996528
1BT01h01014,1.0,1,4.159800674988645,1.7888858264656515,0.04354108614628427,-0.81076010027083,3.1437821505383794,0.9002312996490657,-0.34680464402654737,-0.7659227199832557,-0.36170200956609544,0.8965458394107827,-0.6998478159679717,0.0618106112347202,0.20055306925183752,0.06360625465476541
1BT01h01015,1.0,1,0.4751104587293463,-1.0845657290980748,-0.4075736864124235,1.8012946352094965,-1.8811705124144054,0.512282015634604,-0.6541247826349196,-0.6921575700934816,-0.46947752486112126,-0.973442154397255,-0.020067873342598148,0.12886487364344296,0.05150127179281102,0.09606006856109411
1BT01h01016,1.0,1,1.7376288359788314,0.1230757165409253,0.361297813849805,2.8195489799176396,1.1122258869830821,-0.9606333040031426,2.499215398999915,-0.1751385423900778,0.053909572657003454,0.8668355550232395,0.6024421757494468,0.40013541702519556,0.2777697657231467,0.10274081843532425
1BT24hCTR01,0.0,24,4.167973924073982,0.6583030650202901,1.1790555398730345,1.2269852479015777,0.2532605156157043,0.842759191406514,-0.07012380791688544,-2.8289637432204677,-0.6862993973076865,0.19990175096945562,-1.1455553449854499,-0.1726485827307719,0.24111026621713838,-0.21336817636332986
1BT24hCTR02,0.0,24,0.6967190340361594,-2.050686953852909,-0.18165717092080463,0.9986884209869725,-0.08825180423476507,1.0521162631003325,-0.910811188562929,-0.1388511735449898,0.37004873632009805,-1.3402465150753538,0.5125006375911474,0.3094934069715764,-0.12049029076810773,-0.022925844514042202
1BT24hCTR03,0.0,24,-5.596391128971215,0.7714495729953043,-1.33291117376445,1.92548391439602,-1.62574765800503,-0.2107114484023046,-1.7971580062401715,-2.401139280443712,1.1029108185471082,1.805616849292346,-0.7849420988340741,-0.08631714504446279,-0.006893421817379634,-0.14088144014061538
1BT24hCTR04,0.0,24,1.1535603015328428,-1.2528364714568403,-0.012759533042038997,0.2005037435926377,-1.1573371479501784,0.943734503966698,-0.3968972558720244,-0.6972946320173887,-0.6708438140227795,1.3689069690735072,0.16495503396960398,0.27438979633292915,-0.06274174924004951,-0.14104463891038868
1BT24hCTR05,0.0,24,0.3547566484316986,-2.1033214496436328,1.7833411375483705,-1.3290905361411438,-1.1401770426612778,-0.7775526585185855,0.20030800192095777,-1.4680390617688406,0.14886785499415392,0.10945136658717439,1.574789167754314,0.5870083183619635,-0.03917642071689438,-0.3450983788511803
1BT24hCTR06,0.0,24,0.4248663685510904,-0.29910418513070464,0.7593569939962926,-0.3783201434414119,-2.4508737472248225,-0.606114462114999,0.5935258749045014,0.3540660489224491,0.49690838585239,-0.4438284489885114,-0.03753953709628623,-0.05397394946733029,-0.061630464331608396,-0.023857867274051363
1BT24hCTR07,0.0,24,-0.13155771426388108,-1.2490256344901753,0.5014477650104227,-0.8032355834302777,-0.21861881767852806,-1.3954322300097701,-0.17531720317184404,-0.7184708213514576,0.03584480987719674,-0.7656158224011796,0.8335978342205352,-0.157147709298944,-0.09638333884118432,0.10286882361717874
1BT24hCTR08,0.0,24,1.1828471968479062,-0.12522530725904688,0.42119028620479326,0.3006361608144696,-2.2985272760782287,-0.11313282032307867,0.7047064591641793,-0.5926974326662692,0.2614493165010644,-0.39414901094449967,-0.25108013061625356,-0.42269709542450934,0.06777610224153302,0.008903213979464713
1BT24hCTR09,0.0,24,1.7808319010261084,-0.6042623335884586,0.39300763494879115,0.1551474348939374,0.08822974400891302,0.892615886069123,0.3684399961501353,0.22942661947429296,1.2015252393361433,-1.2288907106175764,-0.7112644751929296,-0.563790486041969,-0.13466161852911873,-0.044667575837144285
1BT24hCTR10,0.0,24,-0.43786051358720307,-2.2599493470729204,-0.6792312544086204,0.9803044972953358,1.0029581601508648,-0.10881661306663161,0.5076575327496003,0.5029133947957558,-0.021326692394472182,0.7377985862169648,1.707821446873312,0.5681113179404108,-0.15165271230741967,0.0558496986451637
